Feed,Publish_DT,Title,Summary,Author,Link
World,2021-12-23 10:31:00,"Fury in China After Li Tiantian, an Outspoken Teacher, Disappears","Supporters of Li Tiantian believe that local officials may have sent her to a psychiatric hospital, a longstanding way of stifling and discrediting dissent.", ,https://www.nytimes.com/2021/12/23/world/asia/li-tiantian-disappearance.html
Science,2021-12-23 10:48:00,What Does It Mean to Be ‘Fully Vaccinated’ Against Covid-19?,"With all the uncertainty around the Omicron variant, vaccine guidelines are evolving.", ,https://www.nytimes.com/article/fully-vaccinated-covid.html
Business,2021-12-23 11:00:00,Public Streets Are the Lab for Self-Driving Experiments,"When the U.S. ordered companies to report accidents involving driver-assistance tech, Tesla was thought to be the motivation. But 108 companies were listed, showing how widespread the testing may be.", ,https://www.nytimes.com/2021/12/23/business/tesla-self-driving-regulations.html
Homepage USA,2021-12-23 11:00:00,The Year in Sound,"A riot at the Capitol, the climate crisis and the changing fortunes of the pandemic: Here is our audio time capsule of 2021.", ,https://www.nytimes.com/2021/12/23/podcasts/the-daily/the-year-in-sound.html
World,2021-12-23 11:02:00,"As the virus surges again, U.S. colleges worry about a mental health crisis.",, ,https://www.nytimes.com/2021/12/23/world/as-the-virus-surges-again-us-colleges-worry-about-a-mental-health-crisis.html
Homepage USA,2021-12-23 11:24:00,"Brigitte Lefèvre, Ballet’s Disciplined Rebel, Takes Her Next Steps","Lefèvre, a former director of the Paris Opera Ballet, is stepping down from running the Cannes Dance Festival. What next? “I want to dance.”", ,https://www.nytimes.com/2021/12/23/arts/dance/brigitte-lefevre-ballet.html
World,2021-12-23 12:28:00,What does it mean to be ‘fully vaccinated’ against Covid-19?,, ,https://www.nytimes.com/2021/12/23/world/what-does-it-mean-to-be-fully-vaccinated-against-covid-19.html
World,2021-12-23 12:35:00,Putin says he won’t pursue fines or prosecute unvaccinated people in Russia.,, ,https://www.nytimes.com/2021/12/23/world/europe/putin-says-he-wont-pursue-fines-or-prosecute-unvaccinated-people-in-russia.html
Business,2021-12-23 12:50:00,Reasons for Optimism in 2022,"In a year filled with bad news, there were reasons for optimism as well.", ,https://www.nytimes.com/2021/12/23/business/dealbook/optimism-good-news-2021-2022.html
Climate,2021-12-23 12:53:00,The Year in Climate News,A lot happened this year. Jog your memory with stories compiled by The New York Times climate desk., ,https://www.nytimes.com/2021/12/22/climate/climate-change-year-in-review-2021.html
Homepage USA,2021-12-23 13:00:00,‘Memoria’ Review: In Search of Lost Time,"Tilda Swinton stars in Apichatpong Weerasethakul’s elusive and enchanting new film, set in Colombia.", ,https://www.nytimes.com/2021/12/23/movies/memoria-review.html
Sports,2021-12-23 13:01:00,"In Premier League, Fear and Falsehoods Fill Vaccination Gap",Only 84 percent of players in Europe’s top soccer league have taken the coronavirus vaccine. Persuading the rest has been harder than anyone imagined., ,https://www.nytimes.com/2021/12/22/sports/soccer/premier-league-coronavirus-vaccine.html
Most Shared,2021-12-23 13:04:00,How Exercise May Affect Our Alcohol Consumption,People who are aerobically fit and work out a lot tend to imbibe more than their less fit peers., ,https://www.nytimes.com/2021/12/22/well/fitness-alcohol-drinking-exercise.html
Business,2021-12-23 13:21:00,Intel apologizes over its statement on forced labor in Xinjiang.,"The chip maker sought to walk back a statement saying it could not use labor or goods from Xinjiang, where the United States has said China’s repression of Uyghurs amounts to genocide.", ,https://www.nytimes.com/2021/12/23/business/intel-apology-china-xinjiang.html
Business,2021-12-23 13:26:00,Supreme Court to Hold Special Hearing on Biden Vaccine Mandates,Challengers say vaccination-or-testing requirements at large employers and for health care workers were not authorized by Congress., ,https://www.nytimes.com/2021/12/22/us/politics/osha-vaccine-mandate-supreme-court.html
Business,2021-12-23 13:41:00,How to Plan for a Long Retirement,"As life spans grow, a small subspecialty of financial planners address multiple stages of old age.", ,https://www.nytimes.com/2021/12/23/business/dealbook/plan-for-long-retirement.html
USA,2021-12-23 13:57:00,A California Family’s Holiday Tradition: Handing Out Christmas Meals,A ritual dating back more than two decades has persisted through times of joy and tragedy., ,https://www.nytimes.com/2021/12/23/us/christmas-tradition.html
Real Estate,2021-12-23 14:00:00,Homes for Sale in Manhattan and Brooklyn,"This week’s properties are on the Upper West Side, in the Sutton Place area and in Weeksville.", ,https://www.nytimes.com/2021/12/23/realestate/housing-market-nyc.html
Real Estate,2021-12-23 14:00:00,Homes for Sale in New York and New Jersey,"This week’s properties are four-bedroom homes in West Islip, N.Y., and Stockton, N.J.", ,https://www.nytimes.com/2021/12/23/realestate/housing-market-near-nyc.html
Most Viewed,2021-12-23 14:29:00,A Time Capsule Beneath a Lee Statue Reveals More Mysteries,"Conservators spent hours carefully prying open the container, which had been hidden beneath a monument to the Confederate general Robert E. Lee.", ,https://www.nytimes.com/2021/12/22/us/time-capsule-lee-statue.html
Real Estate,2021-12-23 14:30:00,The Cost of a White Christmas,Much of the nation gets a lot of snow. But where do you get the most snow per housing dollar?, ,https://www.nytimes.com/2021/12/23/realestate/the-cost-of-a-white-christmas.html
USA,2021-12-23 14:58:00,Why The Texas Electricity Grid Is Still Vulnerable to Cold,Gov. Greg Abbott has promised the lights will stay on this winter. But many of the problems that led to the power system failure in February remain., ,https://www.nytimes.com/2021/12/23/us/texas-electricity-grid-winter.html
World,2021-12-23 14:59:00,India's Christians Attacked Under Anti-Conversion Laws,, ,https://www.nytimes.com/2021/12/22/world/asia/india-christians-attacked.html
Homepage USA,2021-12-23 15:04:00,Biden Is Being the President He Campaigned to Be. But It's Not Enough.,Biden’s administration needs a pinch of cayenne., ,https://www.nytimes.com/2021/12/22/opinion/wheres-joe-biden.html
Most Emailed,2021-12-23 15:04:00,'The Matrix Resurrections' and the Dark Timeline Humanity Is On,The original “Matrix” trilogy imagined a future more hopeful than the one conjured up by Silicon Valley today., ,https://www.nytimes.com/2021/12/22/opinion/the-matrix-resurrections-internet-dystopia.html
World,2021-12-23 15:08:00,Covid’s Risk to Older Adults,Ready to give up on the pandemic? Spare a moment to think about older people., ,https://www.nytimes.com/2021/12/23/briefing/covids-risk-to-older-adults.html
Homepage USA,2021-12-23 15:50:00,Why We All Need to Have More Fun,Prioritizing fun may feel impossible right now. But this four-step plan will help you rediscover how to feel more alive., ,https://www.nytimes.com/2021/12/23/well/mind/having-fun-suceeding-coronavirus-pandemic.html
World,2021-12-23 16:12:00,National Guard members take on new roles at nursing homes.,, ,https://www.nytimes.com/2021/12/23/health/national-guard-members-take-on-new-roles-at-nursing-homes.html
Homepage USA,2021-12-23 16:28:00,Getting Past the Manchin Roadblock and Saving Biden’s Plan,"Readers discuss how to salvage Build Back Better, and praise and decry Mr. Manchin. Also: Pause pro sports; the Jan. 6 inquiry.", ,https://www.nytimes.com/2021/12/23/opinion/letters/manchin-bidens-agenda.html
USA,2021-12-23 16:55:00,Royal Caribbean Cruise Ship Reports Dozens of Coronavirus Cases,"The ship, the Odyssey of the Seas, represents the cruise line’s second mass infection this month.", ,https://www.nytimes.com/2021/12/23/us/royal-caribbean-coronavirus.html
Science,2021-12-23 17:04:00,Estos peces mexicanos hacen la ola. Te contamos por qué,"En las aguas sulfurosas de Tabasco, los cardúmenes agitan las aguas como los aficionados al fútbol. La estrategia les salva la vida.", ,https://www.nytimes.com/es/2021/12/22/espanol/tabasco-peces-azufre.html
Homepage USA,2021-12-23 17:05:00,My Gay Retort to All the Grimness,Not everything in our country and our world has deteriorated., ,https://www.nytimes.com/2021/12/23/opinion/gay-history-hope.html
World,2021-12-23 17:10:00,"Lab tests suggest that using AstraZeneca’s vaccine as a booster may protect against Omicron, the company says.",, ,https://www.nytimes.com/2021/12/23/world/lab-tests-suggest-that-using-astrazenecas-vaccine-as-a-booster-may-protect-against-omicron-the-company-says.html
World,2021-12-23 17:15:00,Older Americans are displaying a mix of worry and resolve heading into the holidays.,, ,https://www.nytimes.com/2021/12/23/world/older-americans-are-displaying-a-mix-of-worry-and-resolve.html
Technology,2021-12-23 17:17:00,How Hillary Clinton's MasterClass Shows a Very 2021 Way to Be,Hillary Clinton delivered an unused election speech. Jennifer Aniston cried at Central Perk. It was a year for watching celebrities reinhabit their past selves., ,https://www.nytimes.com/2021/12/22/arts/hillary-clinton-masterclass.html
Sports,2021-12-23 17:20:00,"China tells Winter Olympic spectators to clap, not cheer, for athletes, and Xi’an, a major city, locks down.","As the Omicron variant spreads elsewhere, China is taking elaborate precautions to prevent the virus from reaching participants when the Games start in February.", ,https://www.nytimes.com/2021/12/23/world/asia/china-winter-olympic-spectators.html
Homepage USA,2021-12-23 17:20:00,Joan Didion Chronicled American Disorder With Her Own Unmistakable Style,The generation-defining essayist and novelist was preoccupied with mythos — and gifted at fashioning her own., ,https://www.nytimes.com/2021/12/23/books/death-of-joan-didion.html
USA,2021-12-23 17:33:00,Many Americans are finding it difficult to get tested. Others don’t want to know.,, ,https://www.nytimes.com/2021/12/23/us/many-americans-are-finding-it-difficult-to-get-tested-others-dont-want-to-know.html
Homepage USA,2021-12-23 17:36:00,"The Artists We Lost in 2021, in Their Words",Some artists held the spotlight for generations. Others left us lamenting careers cut short. Here is a tribute to those we lost this year., ,https://www.nytimes.com/2021/12/23/arts/artists-who-died-2021.html
Sports,2021-12-23 17:40:00,College Football Playoff Warns Teams Could Forfeit Because of Virus,"Texas A&amp;M also withdrew from the Gator Bowl, leaving Wake Forest, for the moment, without an opponent.", ,https://www.nytimes.com/2021/12/22/sports/ncaafootball/college-football-playoff-covid-gator-bowl.html
Politics,2021-12-23 17:45:00,Trump Fraud Inquiry Won’t Be Resolved When Vance’s Term Ends Next Week,"After leading a three-year investigation into the former president, the Manhattan district attorney, Cyrus R. Vance Jr., will hand it to his successor.", ,https://www.nytimes.com/2021/12/23/nyregion/cyrus-vance-donald-trump.html
USA,2021-12-23 17:46:00,"Injuries Reported in Fire at Exxon Mobil Refinery in Baytown, Texas",The complex in Baytown is about 25 miles east of Houston., ,https://www.nytimes.com/2021/12/23/us/exxon-mobil-fire-baytown-texas.html
World,2021-12-23 18:12:00,"Omicron-Driven Pushes for Boosters Could Prolong Pandemic, W.H.O. Says",, ,https://www.nytimes.com/2021/12/23/world/omicron-boosters-who.html
Science,2021-12-23 18:24:00,Hospitals Scramble as Antibody Treatments Fail Against Omicron,"The single remaining monoclonal antibody therapy effective against the variant is now in short supply in the U.S., imperiling an option that doctors and hospitals have relied on.", ,https://www.nytimes.com/2021/12/21/health/covid-monoclonal-antibodies-omicron.html
USA,2021-12-23 18:25:00,Representative Mary Gay Scanlon Is Carjacked in Philadelphia,"Five teenagers were arrested in Delaware on Wednesday after they were found in a car that was stolen from Representative Mary Gay Scanlon, who was not harmed, the authorities said.", ,https://www.nytimes.com/2021/12/23/us/philadelphia-carjacking-mary-scanlon.html
Politics,2021-12-23 19:03:00,U.S. Considers Warning Ukraine of a Russian Invasion in Real-Time,"U.S. officials say intelligence sharing is essential to the Ukrainian government’s survival, even as they try to avoid escalating the situation.", ,https://www.nytimes.com/2021/12/23/us/politics/russia-ukraine-military-biden.html
